X1,X2,X3,X4,X5,X6,X7,y
-6.044563877,-6.304348415,1.961368754,-5.765463851,2.918839362,6.830617227,5.411507352,2
4.377398761,-0.105571745,-1.045388221,-2.576095339,-7.743617407,-9.531366321,9.701196733,0
7.153892178,-7.527839882,-7.373205856,-4.343908955,6.017143952,-2.53381456,4.124122498,1
6.189414807,-10.73999394,-5.873052184,-6.793923339,3.835583627,-3.914606675,2.608620799,1
-5.348882283,-6.834545836,3.935081835,-8.713023616,1.973824384,5.153564175,7.056613202,2
-5.710107319,-4.148613939,3.520312125,-6.158132569,3.804268297,7.457075273,5.516597746,2
4.31368561,2.630939774,0.679645827,-0.029190231,-7.66459081,-8.698951199,11.12711273,0
6.010352873,-10.13779388,-6.572912729,-6.93719268,3.882768907,-6.686934337,2.953360363,1
2.452744773,2.267627039,0.841863085,0.044923355,-7.219028583,-8.321989302,9.662112192,0
2.854540282,2.974776845,1.262962062,-0.711394819,-8.664447027,-10.38590341,8.53164218,0
1.512933029,-0.571990096,-0.968731672,-0.946041421,-8.019112032,-11.03843407,7.176256929,0
-2.582135287,-6.415372207,4.153660993,-6.254047515,2.550125704,5.201642799,8.141133483,2
-7.924879101,-7.057302684,1.447049824,-6.64177856,4.671382699,7.711654122,7.529823545,2
7.923493754,-9.141239264,-5.942614866,-6.040506467,2.436376514,-5.083724846,6.333019364,1
2.024280725,1.519589121,-0.055014139,-2.339004242,-6.174725228,-9.043407149,10.56445276,0
1.198034805,-1.104620497,0.050306803,-0.270517731,-7.657089394,-10.08229374,8.718627691,0
1.939982571,0.38474569,-0.600581489,-1.260152355,-6.467427349,-9.143624517,4.538149949,0
3.879095928,0.851985868,-0.257372234,-1.540066755,-9.451444149,-10.01240023,10.81868157,0
2.923611756,0.143967299,2.654061348,-2.833676677,-7.63427439,-10.37502952,9.923491089,0
6.90948684,-7.599550597,-7.460422365,-7.525804427,3.816959034,-3.165692295,3.124283838,1
8.322817772,-10.64563017,-5.652443033,-4.036025417,1.333525266,-4.307727154,2.463713175,1
4.013899558,1.995268188,-1.713218077,-0.999221237,-7.50653412,-7.835125072,9.006820331,0
6.610418423,-9.608647623,-4.605964538,-6.027139288,5.144329384,-5.657577581,3.908762472,1
7.75775719,-7.576298448,-6.243416821,-5.454486121,4.882800455,-4.807724032,4.342063912,1
-3.776809952,-6.65643417,2.173736405,-6.06770153,2.37482399,4.586556026,6.090826275,2
7.135398375,-9.135552324,-4.549466737,-5.471889987,4.455681499,-4.876626676,4.16021442,1
-5.24973941,-5.732654779,2.050927375,-8.030984802,3.723194295,5.684901418,,2
-3.694188224,-6.768338125,3.038226586,-8.35350141,2.043125715,8.236700817,7.389531335,2
3.028648422,0.625379432,0.930045933,1.351541032,-6.817727461,-12.5514486,11.71676758,0
-4.749132053,-5.952406228,2.695508937,-5.767939175,2.300446916,5.199792532,5.329335029,2
2.386112317,2.000997934,-2.361301455,-2.829616894,-7.091301389,-9.374525797,8.744694647,0
7.964944507,-7.32559215,-7.109383184,-5.537923519,4.327356272,-4.270209021,4.867724212,1
5.696982621,-9.705859937,-5.778060507,-4.435862061,3.087727076,-4.38850697,3.115657284,1
-5.475935861,-6.217269028,3.665167259,-8.118764996,1.159865771,6.348473288,7.599165026,2
8.051634892,-8.603834764,-7.554307503,-4.58633859,2.865928848,-5.898881938,3.364478483,1
3.405323819,0.225961106,-2.409548043,-0.670989176,-8.572709326,-11.0049318,7.559395566,0
4.453205154,0.96648502,-1.292812021,-0.313134093,-7.345713357,-11.14558377,8.17616802,0
8.817299602,-9.870076743,-7.457626265,-4.704419157,3.585642343,-4.836803709,3.720477742,1
4.345377409,0.065421177,0.043145979,-0.62624721,-7.564934775,-8.81792377,8.912476488,0
7.06604383,-6.537634889,-4.882005421,-5.971352211,3.488818187,-6.178736777,3.740684498,1
-5.350815641,-6.997281053,4.174453001,-7.205475616,3.065806697,5.295333202,5.496068618,2
2.743033885,0.01564618,-0.277462389,-0.118892045,-8.72289993,-11.34310084,9.665654414,0
7.907934324,-8.711516296,-5.574680662,-7.641117341,4.590488949,-7.130776685,3.193879447,1
7.478394289,-7.927701625,-5.757656443,-4.747947886,3.789143372,-4.236127782,2.269910278,1
-6.447611663,-5.164186322,3.230914187,-8.241171353,3.516386099,6.518492189,6.076306842,2
2.909991689,2.142409615,-1.108216525,-1.419360391,-8.584058765,-11.62711498,9.357727984,0
2.58807581,0.542022847,-0.635375953,-3.33586763,-5.263639309,-8.687807738,8.267473683,0
6.532159596,-8.298999454,-7.843564693,-4.835218612,3.461906135,-3.342492116,4.611417885,1
-6.694804793,-3.708150662,3.461471072,-6.712246942,2.94091512,6.273845367,5.519513307,2
4.158420615,2.082830492,0.437053382,-0.913688757,-7.252206801,-10.07143229,10.01748267,0
-6.609054277,-7.240752602,5.493718159,-6.239166249,2.768348822,7.475346695,5.385502711,2
7.65796484,-8.349990701,-9.155248836,-5.293799892,4.159733964,-3.899522239,0.729773004,1
-6.164732452,-6.090927076,1.715649665,-7.034604081,1.834084635,6.350267334,5.876186392,2
3.08339375,-1.319456807,0.619309049,-2.22363792,-10.32656357,-11.02316124,7.79372955,0
7.553578542,-9.329922882,-6.142324777,-7.625777334,4.96419535,-6.374788184,1.226040182,1
-4.263586618,-7.418124185,3.154529964,-5.739439442,1.152335451,8.095543601,7.000616094,2
6.645531008,-9.961325327,-5.128763786,-8.208374068,3.675705627,-3.806567761,3.139323496,1
-6.231060311,-5.565119189,4.866412972,-8.47416759,3.203771868,5.483823855,6.115928045,2
-5.518939838,-7.824164975,3.128084042,-9.061738417,-0.035124399,8.322792265,4.875401341,2
7.227495655,-9.805588483,-5.419737025,-5.869235243,5.003142362,-4.952150161,2.257954217,1
-5.507526211,-5.250877836,4.513550538,-6.611378635,3.468893734,8.404303801,6.529330847,2
3.394522026,1.259129397,-1.675159978,-1.026460691,-9.261538509,-10.87998738,8.339641128,0
7.671303325,-7.676856371,-6.108441668,-6.781756909,5.841558346,-4.802832277,3.799149313,1
6.892900384,-9.257314102,-5.58940531,-5.547704369,3.567794354,-4.919193849,1.792710454,1
-6.294380158,-5.976751826,3.178187399,-5.30559629,3.523909824,6.784078773,7.927049675,2
-7.032882335,-6.786357678,1.209126797,-6.07372368,2.232285063,4.729092878,7.339119923,2
-6.015395827,-6.56084468,3.555471407,-8.30851775,-0.297031861,5.54281831,6.84889166,2
-6.876998063,-5.933879664,2.242605691,-6.151734001,3.123274216,6.452121749,6.462540046,2
8.133668675,-8.387470428,-5.718135682,-7.341572031,5.356167171,-3.912970309,5.009697242,1
-4.911030904,-3.351574371,4.050234503,-8.218147782,2.062499008,5.208331555,7.39577926,2
3.167977127,0.340134144,0.867827655,-2.218187211,-8.551712228,-7.210757468,8.991952931,0
4.01359634,2.882216351,-0.946179528,0.15657214,-7.451078781,-9.852238939,8.555568662,0
2.443451755,3.237976179,-0.173779978,-1.216836941,-6.52075382,-11.58081086,9.582053565,0
2.367632738,0.99718582,-0.22216066,-2.396880684,-8.25085288,-11.47227702,9.108337327,0
7.4471969,-9.176680284,-5.028234261,-7.802855041,2.632945581,-4.531092553,3.515745705,1
2.65681665,2.139734645,-0.061080211,1.184036371,-5.939152913,-9.274660207,9.464655267,0
-5.012827663,-5.50546575,4.625885226,-8.196644936,0.76856926,7.02105588,5.587466049,2
1.306966304,-0.521756845,-0.168409928,0.646406941,-5.545823403,-9.002084867,9.411419539,0
-4.355331233,-6.274519125,1.985934191,-10.22629653,3.872036393,6.342893488,5.922616089,2
7.595820753,-6.577729727,-4.661077545,-4.023780557,3.725099102,-4.044243931,2.971471657,1
6.226739323,-8.974588764,-2.965890803,-4.114213155,4.917190545,-3.453383017,3.505676598,1
7.329235098,-10.23533634,-6.327513057,-5.254911185,4.511769682,-5.906620358,1.442625838,1
4.268615376,0.310037555,-0.712164009,-1.990108975,-8.937017734,-10.08901408,9.516543777,0
-5.992085158,-4.457278895,2.556617818,-4.217077546,3.917076829,8.161064056,8.055337713,2
-5.78777548,-6.999717676,0.381273601,-7.70833441,1.961112064,6.070453621,8.525584833,2
-5.496346982,-7.433680173,3.983361249,-5.75111914,3.607755741,5.514139636,7.215048265,2
9.114507166,-8.087556391,-5.028325745,-5.421566347,4.079359451,-4.507938174,3.264551027,1
8.539762754,-10.0017349,-7.058212938,-5.890062405,1.855919987,-4.680030491,3.954516598,1
3.211033819,0.726675278,-2.940359458,-2.283208554,-7.974605368,-11.01307878,9.305628594,0
4.795236832,-0.076316139,-2.389599573,-2.099750895,-7.438443281,-10.62082863,9.7201611,0
2.403678579,0.538792185,0.075673474,-2.199236737,-7.223068187,-10.58400412,9.435922331,0
5.471319339,-8.940500201,-5.32165699,-5.156892867,4.86247427,-4.383467457,4.075115962,1
6.514630794,-5.902986733,-5.567117889,-7.528013563,4.028368163,-5.001206688,2.585994683,1
2.697077181,1.078957662,-1.740575643,1.117382524,-7.195572291,-8.506652578,9.822618381,0
-7.269221085,-6.636705154,4.25080535,-8.743367558,4.057873891,5.610961398,5.222669124,2
-4.790808859,-4.77317681,1.097784998,-6.939873815,0.882650563,5.494036852,5.081961164,2
-5.860702772,-5.015204336,3.507170153,-9.019379887,3.8883098,4.140772799,5.16833642,2
6.503493148,-8.601071676,-4.92889834,-8.738133021,4.5442556,-4.9438106,4.810355449,1
7.443303679,-10.18030532,-5.337258021,-6.673903965,3.697648115,-4.665638113,2.098255688,1
-5.268963884,-6.979753031,4.2900032,-7.176676756,3.578457827,6.686458889,3.640144566,2
6.861281471,-7.143677079,-7.203709727,-5.510514103,3.831997891,-2.63061136,4.507249464,1
5.813279605,-10.02761303,-6.528448656,-4.943960617,4.056554557,-6.986369124,1.828884363,1
0.517720974,3.090414452,-0.591371676,-1.259460971,-8.132595929,-10.82992665,8.591111157,0
-4.830375894,-6.374347402,2.787963327,-5.511296494,3.941376722,7.770725212,7.07511675,2
7.850984897,-8.980256267,-6.064440912,-6.72012831,4.370809597,-3.503941433,3.411141144,1
5.499844885,-7.752615716,-5.571506125,-4.195558145,2.656643875,-5.471038094,1.84495669,1
-6.737331132,-6.696522348,2.093987391,-7.702585104,3.038745451,5.12082093,5.405981308,2
9.42720728,-9.271680306,-9.905774624,-7.801162021,2.127891921,-3.646115991,3.171674131,1
-5.061487861,-5.914037246,4.198497931,-7.102275178,2.228660356,6.143115286,6.601433682,2
6.127175848,-9.784221416,-4.586467149,-5.147503684,6.060972568,-5.66833699,1.567555111,1
-6.036033564,-6.432316015,1.626911136,-7.38751647,2.016702294,5.052044569,7.438554184,2
6.996533834,-7.982605194,-4.409653989,-7.511304956,2.984374061,-4.891358293,4.799582535,1
4.988554182,-7.213573974,-5.75419016,-4.747845451,4.28142763,-4.167146696,1.936057414,1
4.014945515,1.326462611,1.796563068,-1.747361397,-9.668614169,-9.124673675,9.193042623,0
2.792987933,2.702241534,-1.503412674,-3.015473936,-8.178141619,-10.6194073,9.117058846,0
6.455486088,-9.289043305,-5.22383257,-5.644185842,3.045799307,-3.503834674,0.87271636,1
3.631349373,1.540996248,0.815328874,-1.03560104,-6.863518284,-10.34306085,9.610377581,0
2.272119343,-0.006155267,1.606351119,-1.151750592,-6.005495312,-9.056688002,8.509899405,0
-5.587401921,-7.424746424,3.714109961,-8.367071128,3.24548533,4.682878759,9.110337831,2
7.405849685,-9.199166241,-5.527893391,-3.861241807,1.331228465,-6.31776871,2.479711085,1
2.803772739,1.186383693,-0.811562392,-0.862860994,-7.976081973,-9.726362887,10.12353948,0
-8.687786146,-8.495398283,1.652379065,-8.588582092,2.159923056,8.275046076,7.675122522,2
8.267484987,-9.37740925,-5.68818859,-7.27309723,4.227399247,-2.7179125,2.827050931,1
-5.750864679,-7.99177927,2.721020104,-7.405215283,3.847510598,5.418358306,6.100781902,2
-6.274168172,-5.724342968,1.410913723,-7.789646943,1.533464915,5.476526984,6.435213163,2
8.210135947,-9.869529835,-5.690990063,-5.100085863,0.839414612,-2.388732935,2.83484132,1
7.778700405,-7.125202019,-6.620037598,-7.28714896,3.844344248,-5.51964505,2.643524393,1
-4.198616034,-5.951398802,1.979525768,-6.980059677,3.380914108,6.420516284,4.777802051,2
6.210991076,-7.550647807,-4.092399401,-5.708772886,2.183639912,-5.002106647,3.263935673,1
7.672365295,-9.789308285,-4.898342052,-4.269458331,4.079299845,-4.247144062,3.379707635,1
6.578955268,-9.71519077,-6.332724918,-4.330116966,3.120192519,-4.805744917,2.625020529,1
-4.893585728,-4.59121016,1.785733802,-5.592307085,5.159020105,7.155603997,5.09923941,2
8.313941714,-9.656424814,-5.061544212,-7.472799992,3.696936633,-5.63022155,3.506786167,1
8.072173085,-9.171896992,-5.078671541,-6.194929849,4.460389731,-5.406934155,1.278828379,1
-4.670108223,-6.884821028,3.880300883,-5.583487329,2.981489645,7.580486928,7.035233192,2
-7.01008504,-3.877241529,3.045171591,-5.238919455,0.854512,5.569025059,6.355081152,2
-6.303177713,-4.947952532,3.63404456,-9.114489801,1.982693057,5.273737415,3.429433033,2
6.277676146,-8.550932528,-6.956826198,-8.125130439,3.016554356,-4.136593279,2.159618655,1
9.806504867,-9.457335255,-7.898513511,-5.645045159,4.185791395,-5.081650077,0.39859919,1
4.020162441,-0.790207518,-0.068231036,-2.585742203,-8.013456922,-9.163421814,8.991361634,0
-5.919915171,-7.43929678,3.767698499,-5.384386103,2.82889967,3.276589998,3.679995109,2
2.019507466,1.627030928,-0.936967819,0.185636908,-7.625870591,-7.231975264,8.703308826,0
2.579879673,0.134168138,-0.403659092,-1.184984851,-7.247574854,-8.30929168,9.965894623,0
2.358560177,0.632033628,-0.303290078,-1.402649623,-7.370037151,-9.225457694,9.401809886,0
2.222942796,1.453717196,-0.857939733,-2.823291913,-6.948310692,-9.991348439,8.190741656,0
2.903460873,-0.503829683,-0.211534473,-3.399918863,-5.940924098,-8.117712333,10.18164893,0
3.372344767,1.03403982,2.237686001,1.143934347,-9.0448059,-7.192772455,6.70616409,0
3.90495815,-0.30222905,1.176200002,-1.064483488,-8.586483828,-11.17363785,7.790096934,0
-4.399432157,-5.833313668,2.11855204,-7.482823341,3.801040852,5.301018136,6.041762192,2
-5.478843923,-5.745189003,2.835338098,-8.32953792,3.609862547,7.7376948,6.752297823,2
-5.019885954,-5.874308618,4.334815029,-8.462763127,1.28780677,4.632123692,5.521350263,2
3.836713797,3.748019568,-2.187622904,-0.135882958,-7.445752556,-10.88152983,9.442337619,0
-4.528212912,-6.878408611,2.087630703,-6.123863848,2.859639164,5.967512544,6.288501162,2
-6.134226155,-6.6702349,3.13922583,-10.36652725,1.751090845,4.558471903,7.008617379,2
4.327436406,2.460642604,-0.991764477,-1.425060984,-6.638657735,-10.78240651,9.148984018,0
8.021785367,-8.66889065,-6.507070372,-6.232523844,,-3.755325411,3.841966872,1
-5.098829785,-5.059607838,0.321347078,-6.37312212,3.768354261,6.094274553,8.09655088,2
6.043156124,-9.006480096,-4.582410859,-4.802337713,4.390294251,-4.849169156,2.547832673,1
2.823808946,1.633809443,-1.929030045,-3.611919949,-8.307283578,-10.289185,7.204088633,0
2.80074683,1.552945051,-0.532881959,-2.134702539,-9.077914551,-9.351839216,7.551801833,0
4.027712017,0.73928201,-2.060828966,-0.49453023,-6.781402402,-9.979086943,9.90164847,0
7.867463756,-6.969010363,-6.229757506,-7.814787738,2.725116877,-3.776020881,5.413760945,1
6.92610952,-7.475707709,-6.862678055,-8.078837717,5.479031317,-4.362356335,2.119256957,1
-6.926769657,-4.727628302,1.522859553,-7.381788048,2.541635524,6.506916051,6.230120694,2
1.997194762,2.215532818,-0.928117607,-0.246270413,-9.94976147,-9.637811672,7.315385188,0
-5.293226098,-5.57189195,3.080000103,-5.141990276,2.348995746,7.391152169,7.284855936,2
-5.595262875,-7.092633797,4.316198838,-7.650658547,3.519694933,5.805924445,5.956648058,2
-6.606809861,-7.679682066,2.784870173,-6.693122066,3.897218726,5.759561664,6.887661791,2
6.083652794,-7.858982257,-4.51556632,-6.223466544,1.91899738,-6.47331613,1.9208701,1
-6.57842894,-5.076208145,1.124162565,-6.573866065,1.814648784,5.560851868,7.289138948,2
-5.241439811,-6.498894625,3.845445129,-7.225350186,1.890969071,7.583933743,6.503966204,2
-6.742021051,-4.992813277,2.203650537,-8.258978831,2.267218782,7.516960492,8.716925549,2
-6.384279446,-6.398502765,3.886432371,-8.530349132,3.209608547,5.259649915,8.006148615,2
6.280435269,-8.676059727,-4.810479265,-5.564941566,5.907194397,-5.292505835,2.454013737,1
-5.820995495,-5.374341645,3.132903725,-7.435038343,1.703134706,5.494637342,8.085331541,2
-7.674364432,-5.521092519,1.903163715,-4.517564792,3.69754485,7.049206338,6.362466899,2
6.066651254,-8.850201564,-4.974507619,-7.370562356,4.876189493,-4.409238296,-0.027689321,1
2.961595878,2.621011261,-0.701630867,-1.14412621,-8.349067228,-8.528005511,10.13479353,0
7.101774847,-8.410450768,-7.544217883,-3.977532702,5.545179268,-6.269411874,3.533952722,1
9.662873768,-9.130315307,-6.966822083,-2.761475078,2.364342308,-3.678801997,3.005160226,1
-6.655564315,-4.516147814,,-6.153120544,1.920679738,7.837590922,8.525906008,2
-6.769337821,-6.787452697,3.515892288,-8.545349136,3.419340981,6.440830678,6.027728861,2
-5.425118855,-5.023241565,4.847394582,-6.778716621,2.447343538,5.280701887,10.89955471,2
3.121674492,0.741719352,0.447587999,0.603070967,-7.876748049,-9.157358462,7.677080542,0
0.665582572,1.058383356,-0.005969468,-1.567930748,-7.377778499,-9.777117905,8.861247955,0
-7.717371998,-5.927424001,4.026492456,-8.006754368,2.647848469,5.536916663,8.669012397,2
6.642880992,-9.178094886,-5.87392308,-6.856366516,3.422173575,-2.975417718,1.911761918,1
3.666871712,-0.031961363,-0.228486851,-2.196264973,-7.210166963,-10.48939877,8.204927111,0
2.519040913,1.181470792,-2.377823183,-0.336087867,-6.12022787,-11.04781044,10.81279496,0
7.122962658,-9.127835769,-7.012383297,-3.365967403,5.315429001,-3.976801798,4.035064229,1
6.286251584,-8.857407575,-5.051521974,-5.904315999,4.954089006,-2.884561839,2.875112292,1
-7.555400862,-4.472578858,0.516744719,-5.665102382,2.195865007,3.153033535,7.402450451,2
2.932496005,-1.330709202,0.151367986,-1.02791648,-7.476758362,-10.18724025,9.897482514,0
8.488889884,-9.171083359,-6.008498907,-4.822260598,4.649657982,-3.886715542,2.285363567,1
3.141774347,1.307181171,-0.728132404,-1.416544506,-7.401740629,-11.77453644,9.670991953,0
-5.875258857,-3.778870708,2.32077582,-6.706701295,3.31950306,4.876081512,4.957329126,2
6.830681354,-10.62847981,-5.338647207,-6.802923687,3.821058612,-4.336102578,2.804280457,1
-5.877558741,-7.336558997,3.198748162,-6.979970098,1.817998947,5.612558048,7.025186244,2
-5.612501593,-6.222578896,2.524613548,-6.189528867,2.822505402,4.854902993,6.538518859,2
4.001529587,0.98971832,-3.122782746,0.58718834,-7.163756038,-9.544079496,9.903445633,0
8.014792799,-7.293068104,-5.213235003,-4.124416629,3.497243491,-5.017450269,1.912232504,1
-5.385334209,-5.750253724,5.578713818,-7.012086005,-0.215892437,4.128833258,6.680105698,2
-4.568208936,-7.733064895,4.37013172,-6.00966568,2.792299259,6.515780917,4.780077738,2
1.912565048,-0.644963467,-0.668692031,-0.47906743,-5.546209555,-9.74945382,9.17682212,0
-6.663061623,-6.696318731,0.886402021,-8.517272263,3.510860149,5.178672427,8.46630332,2
5.66148952,-8.413408391,-4.511068424,-5.784012805,2.989690555,-2.483387159,2.111911875,1
2.313571757,0.987079201,-1.984587256,-0.135932798,-7.730499288,-12.19793934,8.733993959,0
